data_inicio_semana_epidemi,precip_total_mm,precip_max_dia_mm,precip_media_dia_mm,dias_de_chuva,temp_media,temp_min,temp_max,temp_amplitude_media,orvalho_min,orvalho_media,orvalho_max,umid_min,umid_media,umid_max,pressao_min,pressao_media,pressao_max,radiacao_min,radiacao_media,radiacao_max,vento_media,vento_max
2019-03-24,1.16,0.87,0.1657142857142857,0,21.545714285714286,14.74,31.31,11.311428571428568,12.58,16.162857142857142,18.28,64.41,73.93857142857142,79.37,100.92,101.44142857142857,101.98,12.22,18.462857142857143,22.88,3.7914285714285714,5.8
2019-03-31,40.53,18.99,5.79,3,24.24285714285714,17.9,32.82,9.431428571428572,18.11,20.018571428571427,22.19,73.08,79.32000000000001,86.53,100.06,100.70857142857143,101.23,8.66,14.598571428571429,19.78,3.0171428571428573,4.99
2019-04-07,6.76,4.13,0.9657142857142856,2,20.849999999999998,12.88,29.26,10.447142857142858,14.79,17.262857142857143,19.36,78.68,81.6842857142857,88.53,100.86,101.16285714285713,101.41,8.99,15.871428571428568,20.33,3.0614285714285714,3.76
2019-04-14,48.84,46.53,6.977142857142858,2,21.73,14.78,30.3,9.02714285714286,17.32,18.222857142857144,20.03,75.43,81.80857142857143,91.0,100.72,100.94142857142857,101.29,5.46,12.882857142857143,16.28,3.192857142857143,6.58
2019-04-21,78.49,56.08,11.212857142857143,3,21.59,14.87,29.49,7.617142857142856,13.79,18.82,22.07,75.06,85.2042857142857,94.48,100.56,101.1542857142857,101.48,4.16,7.5914285714285725,12.9,3.5785714285714287,4.8
2019-04-28,35.44,30.48,5.062857142857142,2,20.24142857142857,12.94,28.22,8.644285714285715,15.19,17.735714285714288,22.38,82.75,86.09714285714286,92.85,100.62,100.89285714285714,101.14,5.28,12.424285714285714,16.82,2.3185714285714285,3.34
2019-05-05,55.949999999999996,15.7,7.992857142857142,5,20.127142857142854,13.02,26.84,6.578571428571426,14.49,18.178571428571427,22.06,82.13,88.91857142857143,92.97,100.3,101.02142857142857,101.53,4.11,8.485714285714284,14.26,3.1614285714285715,4.62
2019-05-12,20.08,7.93,2.8685714285714283,3,17.697142857142858,11.67,24.99,8.331428571428575,13.88,15.631428571428572,17.36,84.65,88.26714285714286,93.27,101.36,101.71428571428571,102.09,3.85,10.87142857142857,15.0,3.394285714285714,4.43
2019-05-19,46.62,19.81,6.659999999999999,5,18.244285714285716,12.55,24.73,6.202857142857141,12.12,16.41857142857143,18.13,80.39,89.55142857142857,94.12,100.81,101.06142857142858,101.32,5.74,8.977142857142857,13.73,3.1999999999999997,5.12
2019-05-26,66.28,28.59,9.468571428571428,5,16.288571428571426,10.43,20.35,5.571428571428571,13.45,14.91,16.32,88.18,91.53428571428572,93.82,100.71,101.03142857142858,101.34,3.08,7.207142857142856,12.48,3.565714285714286,5.71
2019-06-02,4.73,2.1,0.6757142857142858,2,15.827142857142857,7.86,23.25,9.23571428571429,11.27,13.824285714285713,15.54,82.96,88.01142857142857,91.08,101.23,101.71857142857142,102.24,4.85,10.007142857142856,11.97,2.654285714285714,3.65
2019-06-09,0.52,0.48,0.07428571428571429,0,19.71142857142857,11.04,26.98,9.551428571428572,15.46,17.7,19.37,86.43,88.51428571428572,93.37,101.18,101.35571428571428,101.69,7.0,8.828571428571427,10.85,2.722857142857143,3.53
2019-06-16,6.72,6.5,0.96,1,17.52,8.26,26.94,10.10142857142857,9.16,14.888571428571428,18.53,78.06,84.97142857142856,90.66,101.12,101.62857142857142,101.96,6.85,10.771428571428572,12.86,2.988571428571429,4.59
2019-06-23,20.23,10.68,2.89,3,16.64,4.32,27.57,10.238571428571428,3.67,13.614285714285714,19.5,69.19,82.5442857142857,94.19,100.28,100.92142857142858,101.44,2.67,8.955714285714286,12.77,3.7057142857142855,5.71
2019-06-30,30.95,29.68,4.421428571428572,2,10.088571428571429,2.05,22.06,8.620000000000001,2.08,6.29,16.95,74.22,78.98142857142857,88.4,100.62,101.27142857142857,102.35,3.9,10.84142857142857,13.4,3.9,6.81
2019-07-07,13.66,12.23,1.9514285714285715,2,12.505714285714287,0.87,22.8,12.144285714285711,2.34,9.995714285714286,15.1,79.28,85.01857142857143,92.49,100.89,101.58857142857143,102.49,2.76,10.0,13.28,2.4200000000000004,3.19
2019-07-14,2.89,2.49,0.41285714285714287,1,13.021428571428572,6.35,24.3,9.881428571428573,7.95,11.358571428571429,15.35,87.21,88.98428571428572,91.19,101.3,101.72,102.18,5.69,10.400000000000002,13.75,2.4314285714285715,2.96
2019-07-21,86.38,39.8,12.34,5,16.615714285714287,6.91,25.45,7.245714285714284,8.41,15.005714285714285,18.16,84.15,90.56857142857143,95.23,100.88,101.45285714285714,102.28,1.52,4.727142857142857,12.99,3.3957142857142855,5.71
2019-07-28,23.57,9.21,3.367142857142857,4,13.77,4.82,25.6,10.585714285714287,5.18,11.295714285714284,14.85,78.44,85.79142857142857,92.67,100.63,101.49285714285715,102.22,6.27,11.721428571428572,15.92,3.4514285714285715,5.28
2019-08-04,21.64,10.41,3.0914285714285716,3,15.384285714285713,3.56,25.89,11.321428571428571,5.24,13.067142857142857,18.16,81.27,86.78428571428572,91.21,101.09,101.79142857142857,102.7,3.61,12.227142857142855,16.66,3.077142857142857,5.76
2019-08-11,19.330000000000002,18.6,2.7614285714285716,1,13.352857142857143,3.21,26.14,11.53857142857143,5.81,10.99,16.67,80.53,85.95,94.06,100.61,101.75142857142858,102.9,3.03,12.665714285714285,16.25,3.0985714285714283,4.74
2019-08-18,0.12,0.05,0.017142857142857144,0,11.754285714285714,4.87,19.5,9.832857142857144,6.58,9.13,10.96,82.06,84.07142857142857,86.24,101.37,102.05571428571429,102.34,13.13,14.245714285714286,16.06,3.3128571428571427,4.51
2019-08-25,30.41,24.88,4.344285714285714,2,17.472857142857144,7.92,28.11,11.372857142857141,11.25,14.872857142857143,17.88,82.51,85.42428571428572,92.04,100.63,101.35285714285715,101.9,7.74,14.767142857142856,18.47,3.0100000000000002,3.92
2019-09-01,12.18,12.04,1.74,1,13.239999999999998,5.25,25.62,10.07857142857143,4.99,9.587142857142856,17.16,73.94,80.18999999999998,89.32,101.01,101.67,102.49,4.32,15.538571428571426,21.1,2.7642857142857147,4.33
2019-09-08,36.17,14.85,5.167142857142857,4,18.987142857142857,11.88,30.69,8.914285714285715,12.03,16.731428571428573,21.06,81.76,87.42,91.53,100.39,101.04857142857142,101.86,3.12,10.008571428571429,19.59,3.755714285714286,4.97
2019-09-15,32.72,27.49,4.674285714285714,4,17.181428571428572,8.92,30.35,10.162857142857145,9.01,14.264285714285714,19.96,76.57,83.96857142857142,90.38,100.27,100.87571428571428,101.76,5.76,15.629999999999999,23.46,3.2357142857142853,5.56
2019-09-22,0.03,0.03,0.004285714285714286,0,15.205714285714285,5.8,24.26,12.180000000000001,8.73,11.802857142857144,14.33,77.4,80.73857142857143,84.06,101.48,101.81142857142858,102.28,18.62,22.514285714285712,24.28,3.3214285714285716,4.45
2019-09-29,106.3,45.37,15.185714285714285,4,20.585714285714285,12.05,31.49,10.318571428571431,15.24,17.83857142857143,19.43,77.82,84.85714285714286,91.3,100.08,100.79142857142857,101.48,4.79,13.180000000000001,24.23,3.9514285714285715,6.01
2019-10-06,3.7399999999999998,3.67,0.5342857142857143,1,21.041428571428575,13.6,33.99,12.035714285714286,14.61,17.501428571428573,22.05,75.6,81.50999999999999,89.04,100.49,101.09571428571428,101.6,10.62,22.24142857142857,25.3,2.8085714285714287,3.79
2019-10-13,67.32000000000001,21.6,9.617142857142857,6,19.448571428571427,12.93,30.56,8.047142857142857,13.29,16.704285714285714,20.26,77.41,84.89999999999999,89.66,100.61,101.32714285714285,101.93,4.05,12.492857142857144,28.14,4.888571428571429,7.31
2019-10-20,10.61,9.2,1.5157142857142856,2,17.84,10.93,27.31,10.50857142857143,12.35,14.352857142857143,16.84,78.59,81.32714285714285,86.86,100.78,101.10000000000001,101.35,5.44,21.86285714285714,29.55,3.174285714285714,4.51
2019-10-27,98.15,32.81,14.021428571428572,6,23.327142857142857,17.2,31.97,9.132857142857144,18.27,20.830000000000002,23.04,82.55,86.59714285714287,92.2,100.14,100.63571428571429,101.25,2.02,10.117142857142856,20.46,3.827142857142857,5.8
2019-11-03,67.96,33.91,9.708571428571428,5,20.654285714285713,13.14,27.28,9.394285714285713,14.22,18.03,19.6,77.76,85.73142857142857,92.36,100.17,100.76428571428572,101.28,3.94,19.19857142857143,31.03,3.468571428571429,4.15
2019-11-10,16.89,7.05,2.412857142857143,4,21.298571428571428,15.04,28.08,8.372857142857146,14.61,18.044285714285714,20.18,75.33,82.71000000000001,88.1,100.29,100.88285714285715,101.5,12.33,21.67571428571429,30.95,4.051428571428572,6.89
2019-11-17,11.09,5.76,1.5842857142857143,2,22.277142857142856,11.97,31.86,12.482857142857142,14.98,18.475714285714286,22.6,77.3,80.58142857142856,84.62,100.47,100.91571428571429,101.22,17.29,27.474285714285713,30.95,3.152857142857143,5.68
2019-11-24,6.18,3.52,0.8828571428571428,2,21.147142857142857,12.65,31.68,12.001428571428571,12.73,16.59857142857143,21.52,69.64,76.56428571428572,85.06,100.38,100.74285714285715,101.33,11.7,24.365714285714287,32.67,3.75,5.26
2019-12-01,10.02,9.83,1.4314285714285713,1,20.815714285714286,12.42,30.19,11.01142857142857,12.49,15.695714285714287,19.43,70.64,74.30857142857143,79.86,100.41,100.79285714285713,101.28,25.66,30.291428571428572,33.14,3.232857142857143,4.13
2019-12-08,0.5,0.32,0.07142857142857142,0,22.705714285714286,14.5,32.14,12.620000000000001,14.0,17.61857142857143,20.61,69.74,75.14857142857143,79.0,100.17,100.73,101.19,19.29,28.63285714285714,32.96,3.025714285714286,4.3
2019-12-15,19.88,6.9,2.84,4,22.865714285714287,14.36,33.06,9.854285714285712,15.8,18.88714285714286,22.41,75.7,79.48571428571428,82.37,100.05,100.61857142857143,101.17,15.65,25.53142857142857,33.08,4.105714285714286,5.4
2019-12-22,0.02,0.02,0.002857142857142857,0,24.014285714285712,13.17,33.9,13.032857142857146,13.69,18.164285714285715,21.83,66.32,72.48285714285714,78.17,100.65,100.80571428571429,100.97,25.69,30.852857142857143,34.55,3.46,5.13
2019-12-29,14.84,6.14,2.12,5,25.608571428571427,19.08,35.13,9.957142857142856,18.2,20.698571428571427,22.92,69.63,76.25285714285714,80.38,100.11,100.60285714285715,101.17,20.71,25.408571428571427,30.64,4.174285714285714,6.45
2020-01-05,26.16,22.25,3.737142857142857,2,26.235714285714288,18.19,35.91,12.11714285714286,18.78,20.642857142857142,23.83,67.66,74.14285714285714,81.68,99.92,100.35000000000001,100.61,17.76,26.36285714285714,30.78,3.4414285714285713,4.72
2020-01-12,16.380000000000003,11.28,2.3400000000000003,2,23.935714285714287,14.93,33.93,11.397142857142857,12.74,17.93,22.62,64.88,71.29571428571428,74.79,100.27,101.02428571428571,101.67,18.76,27.13,30.93,3.674285714285714,5.3
2020-01-19,17.67,11.97,2.5242857142857145,4,24.372857142857146,16.61,34.19,10.894285714285711,17.66,19.21142857142857,21.51,69.67,75.38285714285715,82.08,100.4,100.67285714285715,101.0,15.62,24.005714285714287,28.92,3.8414285714285716,6.16
2020-01-26,26.03,9.08,3.718571428571429,6,25.617142857142856,19.06,33.54,10.228571428571428,18.64,20.25,21.53,65.2,74.4557142857143,80.0,100.39,100.61142857142856,100.97,13.31,21.33571428571429,26.97,2.988571428571429,4.8
2020-02-02,10.66,9.09,1.522857142857143,1,26.774285714285714,19.28,35.88,12.09,19.63,20.648571428571426,21.94,68.89,71.89571428571428,74.84,100.47,100.90142857142857,101.1,23.2,26.572857142857142,28.69,4.5600000000000005,5.65
2020-02-09,11.56,10.63,1.6514285714285715,1,24.427142857142858,16.27,34.67,10.908571428571427,15.16,17.537142857142857,20.07,61.98,68.04142857142857,75.79,100.55,100.99857142857142,101.42,15.04,21.902857142857147,26.87,4.0,5.45
2020-02-16,17.53,10.5,2.5042857142857144,3,25.012857142857143,13.56,36.97,11.534285714285716,10.84,18.002857142857145,23.92,54.02,68.41142857142857,81.65,100.26,100.72857142857143,101.54,10.72,21.918571428571425,26.4,3.4642857142857144,5.19
2020-02-23,21.84,15.57,3.12,3,22.842857142857145,14.57,33.66,13.054285714285712,13.39,15.678571428571429,20.35,63.34,67.90428571428572,74.19,100.28,100.94857142857143,101.44,22.03,24.71142857142857,27.1,3.1485714285714286,5.19
2020-03-01,1.88,0.38,0.26857142857142857,0,22.617142857142856,15.83,31.52,12.665714285714287,14.43,16.23857142857143,17.09,66.71,70.67142857142856,73.16,100.81,101.32000000000001,101.64,22.29,24.24285714285714,26.73,4.188571428571429,5.1
2020-03-08,2.42,0.54,0.3457142857142857,0,26.617142857142856,18.3,38.86,15.997142857142862,17.08,18.28857142857143,19.42,63.52,66.08285714285714,71.79,100.73,100.91428571428571,101.14,16.7,22.39428571428571,24.4,3.044285714285714,3.79
2020-03-15,19.78,7.65,2.825714285714286,4,24.255714285714284,17.56,34.2,10.447142857142858,15.98,19.08142857142857,21.44,68.33,75.49571428571429,84.77,100.32,100.74428571428572,101.0,6.15,15.098571428571429,22.28,3.6714285714285713,4.59
2020-03-22,0.34,0.23,0.04857142857142858,0,24.49142857142857,17.06,34.29,13.739999999999998,16.02,16.78,17.66,59.99,66.61142857142858,71.52,100.91,101.12,101.4,19.76,21.724285714285713,23.39,3.7271428571428573,4.44
2020-03-29,12.04,8.73,1.72,3,23.56857142857143,14.0,33.46,11.12142857142857,12.11,17.177142857142858,19.92,64.51,70.25428571428571,75.08,100.42,100.87428571428572,101.07,14.03,16.32857142857143,19.36,4.137142857142857,6.75
2020-04-05,11.05,7.36,1.5785714285714287,2,18.454285714285714,9.83,30.04,10.34,8.26,12.74,17.84,58.38,72.94285714285715,83.9,100.86,101.29142857142857,101.6,12.74,17.224285714285713,21.23,3.0942857142857143,4.51
2020-04-12,3.74,1.78,0.5342857142857144,2,18.764285714285712,11.1,29.25,12.334285714285715,6.29,12.394285714285715,14.94,51.53,69.98,81.32,100.37,101.25999999999999,101.95,11.19,14.707142857142857,18.23,4.305714285714286,6.95
2020-04-19,1.18,0.31,0.16857142857142857,0,21.135714285714283,13.58,32.62,15.940000000000003,13.41,13.888571428571428,15.12,61.79,69.09,74.38,101.06,101.27142857142857,101.69,15.31,17.16857142857143,18.5,2.685714285714286,3.13
2020-04-26,2.6,1.24,0.37142857142857144,1,20.59714285714286,11.51,32.4,11.934285714285718,8.15,13.778571428571428,17.59,57.09,68.38857142857144,78.92,101.11,101.4557142857143,101.84,7.6,12.505714285714285,17.13,3.698571428571429,5.83
2020-05-03,6.029999999999999,5.14,0.8614285714285713,1,16.695714285714285,7.68,27.41,12.964285714285717,7.66,9.775714285714285,14.79,61.0,67.81,77.05,100.57,101.38142857142857,101.92,5.64,12.902857142857142,15.82,2.9085714285714284,4.92
2020-05-10,46.62,22.39,6.659999999999999,3,16.715714285714284,7.66,30.81,11.621428571428572,8.02,11.835714285714285,18.06,62.03,76.28,96.22,100.91,101.2057142857143,101.64,2.42,10.969999999999999,15.06,3.1357142857142857,4.26
2020-05-17,67.79,31.45,9.684285714285716,3,18.44,9.44,28.46,11.294285714285712,10.35,14.20142857142857,18.58,70.74,78.66714285714285,94.98,100.29,101.05285714285715,101.63,1.72,9.95857142857143,14.65,3.537142857142857,5.96
2020-05-24,1.63,1.47,0.23285714285714285,1,14.478571428571428,7.28,23.62,10.744285714285715,8.66,10.108571428571429,11.91,70.93,76.63571428571429,85.23,100.67,101.1842857142857,101.45,8.02,12.510000000000002,14.0,3.7842857142857143,7.1
2020-05-31,32.25,27.44,4.607142857142857,3,14.078571428571427,6.89,21.78,8.448571428571425,7.69,11.450000000000001,16.0,78.11,84.79285714285713,96.18,100.99,101.41142857142857,101.78,2.17,7.86,13.4,3.7028571428571433,5.27
2020-06-07,43.879999999999995,29.22,6.268571428571428,4,17.19142857142857,9.69,28.34,9.254285714285713,11.6,14.415714285714285,19.01,74.69,84.7942857142857,89.81,100.25,100.92857142857143,101.36,4.58,6.845714285714286,11.12,3.1771428571428575,4.74
2020-06-14,3.17,2.43,0.45285714285714285,1,16.419999999999998,4.21,26.25,9.438571428571427,3.83,14.147142857142857,18.82,74.49,86.98428571428572,92.22,100.67,101.45142857142856,102.42,4.76,9.56142857142857,13.28,2.7542857142857144,4.82
2020-06-21,24.58,23.13,3.511428571428571,2,16.93857142857143,6.75,26.87,8.894285714285715,5.54,13.267142857142858,17.55,73.71,80.17571428571429,89.71,100.28,101.00714285714285,101.78,3.08,8.952857142857143,12.24,3.5614285714285714,4.43
2020-06-28,107.15,86.61,15.307142857142859,3,10.494285714285713,2.71,17.7,9.002857142857142,3.81,7.932857142857143,13.85,78.06,85.01857142857143,94.88,99.85,101.16285714285713,101.95,1.72,8.714285714285714,12.84,3.8771428571428572,7.93
2020-07-05,140.21,93.58,20.03,5,11.998571428571427,3.36,18.95,6.917142857142856,6.48,10.445714285714287,12.8,82.51,90.54142857142857,94.51,100.71,101.17999999999999,101.66,1.05,7.7057142857142855,13.32,3.96,7.55
2020-07-12,29.490000000000002,17.12,4.2128571428571435,2,11.15,1.1,26.72,10.785714285714286,1.52,8.614285714285714,18.39,72.94,85.59,92.99,100.63,101.49714285714286,102.1,1.71,9.51142857142857,14.5,2.795714285714286,3.59
2020-07-19,7.78,6.46,1.1114285714285714,2,18.167142857142856,6.37,26.77,10.625714285714286,6.33,15.37142857142857,18.24,79.96,84.5657142857143,89.08,100.85,101.11428571428571,101.77,6.16,10.987142857142857,12.79,3.692857142857143,5.45
2020-07-26,45.72,30.48,6.531428571428571,3,11.049999999999999,2.19,22.28,11.192857142857143,3.98,8.631428571428572,13.64,78.27,86.02285714285713,93.11,101.19,101.91571428571429,102.41,7.1,12.858571428571429,15.53,2.6814285714285715,3.83
2020-08-02,0.56,0.15,0.08,0,17.204285714285714,9.35,25.72,13.092857142857143,14.1,14.474285714285713,15.09,78.14,84.44428571428571,87.65,101.79,101.91142857142857,102.05,9.33,13.647142857142857,15.98,2.255714285714286,2.89
2020-08-09,49.910000000000004,25.77,7.130000000000001,5,15.23857142857143,6.71,26.44,9.799999999999997,9.4,12.79857142857143,15.1,78.24,85.90142857142857,92.05,100.4,100.94285714285715,101.47,3.09,8.842857142857143,15.33,3.39,4.38
2020-08-16,11.690000000000001,8.77,1.6700000000000002,2,11.834285714285715,2.17,23.92,10.957142857142857,1.63,7.9957142857142856,15.52,67.0,79.22428571428573,89.44,100.46,101.57857142857142,102.53,12.42,16.162857142857142,18.93,2.6814285714285715,3.85
2020-08-23,5.790000000000001,3.97,0.8271428571428573,2,17.30142857142857,4.99,28.6,12.350000000000001,9.26,14.677142857142856,19.33,83.42,85.36857142857143,89.07,100.54,101.15857142857143,101.99,2.97,13.717142857142857,19.18,3.1242857142857146,3.57
2020-08-30,52.74,23.03,7.534285714285715,6,14.772857142857143,9.35,26.53,6.932857142857143,8.25,12.498571428571429,16.65,79.97,86.82428571428571,92.21,100.98,101.59571428571428,102.21,3.51,8.272857142857143,15.53,4.638571428571429,7.3
2020-09-06,63.89,22.07,9.127142857142857,6,17.56714285714286,11.75,26.63,7.90285714285714,14.14,15.928571428571429,18.14,86.88,90.36857142857143,93.26,100.65,101.16857142857143,101.52,2.27,8.854285714285714,18.31,4.497142857142857,6.98
2020-09-13,44.32,25.94,6.331428571428572,5,16.935714285714287,7.82,25.33,9.362857142857145,10.26,14.447142857142856,17.91,78.58,85.76857142857143,94.29,100.68,101.15428571428572,101.79,3.04,11.272857142857143,21.77,3.0957142857142856,4.47
2020-09-20,1.4300000000000002,1.35,0.20428571428571432,1,15.985714285714284,4.74,27.73,12.651428571428573,5.87,12.225714285714288,18.21,70.55,80.06714285714285,86.89,100.43,101.48428571428572,102.0,11.53,21.05142857142857,24.7,2.954285714285714,3.68
2020-09-27,71.81,26.96,10.258571428571429,6,19.63,11.72,32.94,9.07,12.57,17.18857142857143,22.98,81.06,86.66142857142857,90.73,99.87,100.66857142857143,101.85,2.24,9.874285714285715,21.62,4.43,6.78
2020-10-04,6.800000000000001,6.11,0.9714285714285715,1,16.661428571428573,10.52,24.49,9.247142857142856,10.68,13.815714285714284,17.02,76.39,84.30571428571429,90.17,100.72,101.05999999999999,101.51,7.08,18.285714285714285,27.36,3.7414285714285715,7.16
2020-10-11,0.33,0.09,0.047142857142857146,0,17.747142857142858,8.35,25.59,12.41,12.83,14.664285714285715,15.74,80.72,82.85428571428572,85.29,100.93,101.28,101.72,18.33,24.111428571428572,27.21,3.3114285714285714,5.13
2020-10-18,2.0,0.92,0.2857142857142857,0,21.27,14.87,29.9,10.008571428571432,16.32,18.225714285714286,19.99,78.2,84.02,87.94,100.67,101.07142857142857,101.64,7.91,17.747142857142858,27.78,3.9699999999999998,7.05
2020-10-25,32.91,16.14,4.701428571428571,3,19.16,10.66,28.77,9.654285714285715,11.97,15.671428571428573,20.41,76.11,81.14285714285714,85.34,100.05,100.76285714285714,101.82,9.12,17.264285714285712,26.22,4.1257142857142854,5.46
2020-11-01,2.93,1.92,0.4185714285714286,1,17.492857142857144,11.29,26.59,10.612857142857145,10.77,13.695714285714287,17.4,73.75,79.84285714285714,83.3,101.26,101.41428571428571,101.68,21.34,24.442857142857147,27.46,4.1899999999999995,5.22
2020-11-08,6.7,4.7,0.9571428571428572,1,21.784285714285716,16.77,30.21,9.010000000000002,17.96,19.122857142857146,20.09,82.74,85.63142857142859,89.56,100.45,100.84285714285714,101.25,6.83,20.495714285714286,28.73,3.7857142857142856,6.5
2020-11-15,19.180000000000003,16.67,2.7400000000000007,2,19.574285714285715,13.0,27.56,9.454285714285714,13.88,15.825714285714286,21.06,75.97,80.38,88.23,100.38,100.89,101.24,11.37,23.06,30.34,3.4928571428571433,4.28
2020-11-22,7.640000000000001,3.58,1.0914285714285714,3,22.665714285714284,13.15,34.98,11.07142857142857,14.87,19.03,21.61,70.99,81.62285714285714,89.33,100.59,101.0657142857143,101.42,11.95,23.785714285714285,32.29,3.778571428571429,5.28
2020-11-29,30.41,16.41,4.344285714285714,3,22.731428571428573,17.16,29.69,8.164285714285715,14.2,18.85571428571429,22.64,72.6,79.6842857142857,84.93,99.9,100.79714285714286,101.67,13.8,22.28714285714286,29.9,4.347142857142857,5.77
2020-12-06,7.69,5.17,1.0985714285714285,2,22.747142857142855,16.16,34.7,9.641428571428573,15.89,18.934285714285714,21.6,72.92,80.59714285714286,85.88,100.31,100.84714285714286,101.44,8.71,23.045714285714286,32.88,3.2214285714285715,5.39
2020-12-13,29.77,14.11,4.252857142857143,5,24.610000000000003,17.18,32.98,9.774285714285714,18.07,20.951428571428572,23.16,77.96,81.38,86.08,99.85,100.48857142857142,100.81,11.45,22.44571428571428,31.68,3.6114285714285717,5.29
2020-12-20,0.25,0.15,0.03571428571428571,0,22.961428571428574,14.8,30.39,10.669999999999998,14.0,17.31142857142857,20.07,68.02,72.54285714285713,76.22,100.37,100.83428571428571,101.1,23.64,28.524285714285718,32.99,4.285714285714286,5.45
2020-12-27,12.37,6.02,1.7671428571428571,2,24.738571428571426,15.96,35.49,11.635714285714283,13.39,18.205714285714286,21.65,59.68,70.38,78.42,100.03,100.69714285714285,101.1,23.44,27.919999999999998,32.97,3.75,4.78
2021-01-03,11.03,9.1,1.5757142857142856,2,26.102857142857143,17.66,35.58,12.340000000000003,16.31,18.681428571428572,21.42,55.99,67.46142857142857,78.25,100.35,100.53142857142858,100.85,12.57,26.015714285714285,32.16,3.427142857142857,4.66
2021-01-10,32.37,22.02,4.624285714285714,3,25.934285714285714,17.95,36.21,9.805714285714284,16.12,19.915714285714284,22.55,66.28,71.65,84.19,100.1,100.75142857142858,101.4,8.54,20.779999999999998,28.63,4.327142857142857,6.64
2021-01-17,12.05,9.84,1.7214285714285715,2,23.818571428571428,16.9,31.29,9.534285714285712,16.56,19.46142857142857,23.16,72.13,78.37428571428572,90.28,100.01,101.0457142857143,101.47,16.62,24.065714285714286,30.08,4.397142857142858,6.13
2021-01-24,63.739999999999995,16.14,9.105714285714285,7,25.712857142857143,20.8,33.08,8.868571428571432,20.62,22.302857142857142,23.77,79.06,82.87142857142858,87.8,99.98,100.28999999999999,100.69,9.17,18.985714285714288,26.73,2.79,3.91
2021-01-31,28.07,12.07,4.01,4,24.594285714285714,15.48,32.95,8.575714285714291,15.8,20.849999999999998,24.73,74.05,80.9057142857143,89.81,100.29,100.49714285714286,100.77,4.96,20.349999999999998,28.83,3.172857142857143,6.08
